Id,PID,Garage Finish,Garage Cars,SalePrice,Combined Area,House Age,Garage Age,Years since Remod/Add,Total Rooms AbvGrd,Combined House Qual,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
2878,910226060,1.0,1.0,139000,2989.0,49,49.0,49,8,216.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,533217050,1.0,2.0,160000,2314.0,9,9.0,8,7,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
985,923276260,1.0,2.0,149000,2409.0,17,11.0,16,6,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
975,923225490,2.0,1.0,130000,2026.0,41,41.0,41,6,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202,903425110,1.0,2.0,140000,2766.0,89,20.0,60,11,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
528,528480170,3.0,2.0,264500,4189.0,1,0.0,0,10,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2579,535179050,3.0,1.0,141000,2483.0,49,49.0,49,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1841,533208040,3.0,2.0,199900,3051.0,1,0.0,0,6,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
591,534152120,2.0,2.0,167900,3314.0,32,32.0,32,8,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1897,534425080,1.0,2.0,181900,3145.0,47,47.0,20,8,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,528458110,2.0,2.0,262500,3882.0,2,2.0,2,9,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
590,534151120,2.0,2.0,230000,3716.0,32,32.0,17,11,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1172,533215080,3.0,2.0,328900,3913.0,9,9.0,8,7,720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1714,528172070,2.0,2.0,232698,3996.0,2,2.0,2,9,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
829,906380220,2.0,3.0,221800,3318.0,1,1.0,1,7,512.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,905227050,1.0,3.0,152400,2553.0,67,35.0,35,8,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
877,907290090,1.0,2.0,213000,3711.0,9,9.0,8,8,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,531376050,2.0,2.0,184900,2818.0,1,1.0,1,10,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2871,909428110,1.0,1.0,157000,2876.0,53,53.0,53,6,135.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,532353030,1.0,2.0,144000,2651.0,44,34.0,4,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1655,527354050,2.0,2.0,192350,3090.0,28,28.0,8,7,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1891,534401120,2.0,2.0,163500,2814.0,41,41.0,41,8,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1419,906204150,1.0,2.0,262280,4318.0,18,18.0,18,13,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1473,907405020,2.0,2.0,214000,3604.0,6,6.0,5,9,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,909425120,3.0,2.0,230000,3354.0,50,50.0,2,7,270.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,528108160,2.0,3.0,280000,4182.0,1,1.0,1,12,560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2244,911128010,1.0,2.0,140000,2866.0,50,22.0,27,7,108.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,535477020,1.0,2.0,155000,3037.0,44,44.0,44,9,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2670,902456015,0.0,0.0,64500,2040.0,88,88.0,56,6,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,906204230,2.0,4.0,218000,3765.0,17,10.0,17,11,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2137,907200250,1.0,2.0,160000,2580.0,30,30.0,30,8,135.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,528456190,2.0,2.0,208900,3274.0,0,0.0,0,8,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1498,908154080,1.0,2.0,284700,4444.0,49,49.0,12,15,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,533212140,1.0,2.0,146000,2621.0,1,1.0,1,7,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1179,533250050,3.0,2.0,245500,3048.0,12,12.0,12,6,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1340,903228090,1.0,1.0,113000,2165.0,82,82.0,58,7,162.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,528116010,3.0,3.0,296000,4496.0,5,5.0,4,9,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1636,527210060,3.0,3.0,377426,4520.0,2,2.0,1,10,720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
421,528102040,3.0,3.0,337500,4204.0,3,1.0,2,9,1250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
457,528176030,3.0,3.0,552000,5933.0,5,5.0,4,11,1250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2834,908225180,1.0,1.0,97900,1825.0,58,58.0,56,6,72.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,528456240,3.0,2.0,208300,3112.0,0,0.0,0,6,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1566,914467050,1.0,3.0,213000,3546.0,12,12.0,11,11,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,907187030,3.0,2.0,188000,3131.0,10,10.0,9,11,336.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,535177100,2.0,2.0,162000,2945.0,48,48.0,48,9,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2241,910205130,1.0,1.0,152000,2750.0,57,57.0,57,8,135.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,528477080,2.0,2.0,254900,3616.0,6,6.0,5,11,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1143,531384030,2.0,2.0,189000,2972.0,14,14.0,13,9,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1021,527302185,3.0,2.0,235000,4662.0,30,30.0,30,9,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1416,905479110,1.0,1.0,125000,2568.0,58,58.0,58,6,135.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,527453150,1.0,1.0,120000,1980.0,35,35.0,35,5,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2904,923125030,1.0,1.0,81500,1870.0,55,55.0,55,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,908127100,0.0,0.0,118500,1632.0,17,17.0,17,6,216.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,528458160,3.0,3.0,370878,4010.0,0,0.0,0,10,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2211,909275030,1.0,3.0,145000,3874.0,58,58.0,57,10,135.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,909425010,1.0,2.0,311500,3183.0,69,69.0,2,10,336.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,528228280,3.0,2.0,210250,3021.0,0,0.0,0,8,448.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,907192010,2.0,2.0,200000,3269.0,4,4.0,4,11,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,914476020,1.0,2.0,126000,2273.0,32,32.0,32,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
658,535377150,1.0,1.0,114000,1725.0,109,69.0,6,7,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
714,902301060,1.0,2.0,87500,2907.0,99,35.0,59,9,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1637,527212060,3.0,3.0,349265,4419.0,2,2.0,2,14,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
538,531369020,2.0,3.0,203000,3869.0,5,5.0,5,8,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
546,531385020,2.0,2.0,189000,3415.0,8,8.0,8,8,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,528490070,2.0,2.0,209000,3093.0,6,6.0,6,9,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
718,902327070,1.0,1.0,160000,3281.0,109,79.0,59,10,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1830,532479050,2.0,2.0,129000,2505.0,33,33.0,33,6,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2929,924100070,2.0,2.0,170000,3196.0,32,31.0,31,7,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,909254140,1.0,1.0,90350,1486.0,94,17.0,5,5,180.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,905480150,0.0,0.0,79000,1668.0,84,84.0,58,6,162.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,907203040,1.0,2.0,149900,2340.0,34,31.0,34,6,135.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,527403360,1.0,2.0,123000,2304.0,37,31.0,37,6,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2659,902305090,1.0,3.0,87000,3648.0,106,86.0,56,10,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1567,914475020,3.0,1.0,171000,2572.0,31,31.0,31,7,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,534477080,1.0,1.0,119000,2572.0,58,58.0,58,7,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
685,535453200,1.0,1.0,132500,2968.0,50,50.0,50,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1358,903427090,1.0,1.0,161000,2482.0,83,83.0,12,8,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1461,907255030,3.0,3.0,274000,4029.0,7,7.0,6,10,576.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,905104210,1.0,1.0,125000,2160.0,43,36.0,43,6,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2187,908225310,0.0,0.0,98500,2390.0,61,61.0,57,10,135.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,533128090,2.0,3.0,262000,4005.0,12,12.0,11,7,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
855,907201280,1.0,2.0,134900,2272.0,30,30.0,30,6,135.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,916326040,2.0,1.0,170000,2986.0,48,48.0,48,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2205,909254100,1.0,1.0,135000,2372.0,81,81.0,16,7,162.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,533125080,2.0,2.0,290000,4086.0,18,18.0,17,12,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1741,528222090,2.0,2.0,173500,2966.0,0,0.0,0,8,448.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,905426100,1.0,1.0,225000,3134.0,58,58.0,4,11,225.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,534278150,2.0,2.0,140500,2491.0,46,46.0,46,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2121,907125120,1.0,1.0,126000,2279.0,13,11.0,13,6,180.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,533236060,1.0,2.0,170000,3026.0,9,9.0,9,10,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2773,907135230,1.0,2.0,156000,2556.0,11,10.0,11,6,180.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,535426195,2.0,1.0,207500,3403.0,49,49.0,9,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1796,528458080,3.0,2.0,255000,3278.0,0,0.0,0,11,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1598,923225370,2.0,1.0,94900,1747.0,35,35.0,35,5,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,535453150,2.0,1.0,140000,2678.0,49,49.0,49,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2651,902134060,1.0,1.0,96900,2330.0,101,76.0,56,8,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
609,534402140,2.0,2.0,154000,2788.0,43,43.0,43,8,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1990,902300020,1.0,2.0,184900,3313.0,97,15.0,8,10,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1053,528104050,3.0,3.0,385000,5382.0,1,1.0,0,9,1250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2877,910207110,1.0,1.0,106500,2229.0,70,70.0,56,7,108.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,528327070,2.0,3.0,327000,4952.0,9,9.0,9,13,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
514,528441090,3.0,3.0,468000,5743.0,4,4.0,3,11,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
759,903481120,1.0,1.0,135000,3254.0,82,82.0,59,5,162.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,531375070,1.0,2.0,142500,2766.0,1,1.0,1,8,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1193,534201240,1.0,2.0,141000,2666.0,40,40.0,40,9,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1415,905477050,0.0,0.0,107500,2464.0,98,98.0,17,6,180.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,904302010,1.0,1.0,108500,2194.0,65,65.0,28,5,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2483,531452210,3.0,2.0,150000,2428.0,12,12.0,12,9,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2883,911225110,0.0,0.0,78000,1152.0,90,90.0,56,7,54.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,528427010,2.0,3.0,235128,3990.0,1,0.0,0,9,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2072,905301050,1.0,2.0,302000,4206.0,36,36.0,5,7,336.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,907202240,3.0,2.0,163000,2862.0,33,33.0,7,7,135.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,908102060,1.0,1.0,84900,880.0,65,65.0,3,6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,527454050,1.0,2.0,147000,2617.0,35,35.0,35,9,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
751,903429080,1.0,1.0,155000,2900.0,94,94.0,4,9,420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2897,916403020,3.0,2.0,180000,3132.0,16,16.0,16,8,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207,903454060,0.0,0.0,55000,1092.0,80,80.0,60,9,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,916455110,3.0,2.0,187500,2452.0,4,4.0,4,8,560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
891,908152100,1.0,1.0,125000,2518.0,33,32.0,33,7,162.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,909280030,3.0,1.0,250000,3254.0,70,70.0,19,8,448.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,902134100,1.0,1.0,78000,1580.0,98,78.0,58,6,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1292,902109080,0.0,0.0,118000,2422.0,98,98.0,12,11,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1687,528102100,3.0,3.0,318000,4206.0,0,0.0,0,9,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2749,906223180,2.0,2.0,215000,3159.0,13,13.0,12,11,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2875,910203100,0.0,0.0,72000,1104.0,81,81.0,56,5,72.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,527358120,3.0,2.0,180000,3194.0,32,32.0,32,9,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1581,916402115,3.0,2.0,184000,3873.0,22,22.0,22,9,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
612,534426110,2.0,1.0,124500,2352.0,50,50.0,50,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139,535152010,1.0,2.0,135000,3784.0,52,52.0,52,10,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1335,903226060,1.0,1.0,164900,2893.0,68,68.0,19,8,216.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,534176250,1.0,2.0,140000,2856.0,37,37.0,37,8,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
681,535452090,2.0,1.0,128000,2376.0,51,51.0,51,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1383,905107280,3.0,2.0,153000,1988.0,30,30.0,30,7,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1359,903429010,1.0,1.0,127500,2633.0,98,98.0,58,8,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1226,534477090,2.0,1.0,141500,2173.0,58,58.0,2,8,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,528363130,2.0,2.0,325000,4797.0,16,16.0,15,12,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1869,534151090,2.0,2.0,188500,3660.0,14,14.0,14,8,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2468,528488110,3.0,2.0,185000,3096.0,0,0.0,0,7,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1135,531375050,0.0,0.0,146000,2350.0,3,3.0,2,7,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
719,902329080,1.0,1.0,119000,2192.0,92,92.0,2,6,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
405,527451320,1.0,1.0,112000,2212.0,38,18.0,38,9,135.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,533208050,3.0,2.0,197000,3044.0,1,1.0,1,6,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2380,528102080,2.0,3.0,412083,5158.0,0,0.0,0,14,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1565,914465060,2.0,3.0,271000,4114.0,6,6.0,6,9,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,528188160,2.0,2.0,200000,3288.0,4,4.0,4,8,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1661,527359160,3.0,2.0,174000,3137.0,31,31.0,31,7,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
